hushen300,ydlMIB,xxlNZ50,nfFTSE,bxBOVESPA
0.705655526992288,0.12287917737789203,0.33059125964010283,0.438560411311054,0.28740359897172235
0.04832904884318766,0.042673521850899745,0.20102827763496145,0.14858611825192802,0.3491002570694087
0.08586118251928021,0.293573264781491,0.12596401028277635,0.7264781491002571,0.53573264781491
0.013367609254498715,0.8226221079691517,0.18097686375321337,0.72853470437018,0.9048843187660668
0.006169665809768638,0.8262210796915167,0.7979434447300772,0.3969151670951157,0.22416452442159382
0.9840616966580977,0.9897172236503856,0.34704370179948585,0.9244215938303342,0.48226221079691517
0.9341902313624678,0.27095115681233933,0.4915167095115681,0.6447300771208226,0.5069408740359898
0.014910025706940874,0.7681233933161954,0.11722365038560412,0.5388174807197943,0.161439588688946
0.003084832904884319,0.7131105398457583,0.7069408740359897,0.3295629820051414,0.8673521850899742
0.02005141388174807,0.006169665809768638,0.08483290488431877,0.10591259640102828,0.08431876606683805
0.9989717223650385,0.28740359897172235,0.6930591259640103,0.3213367609254499,0.5053984575835475
0.008740359897172237,0.9537275064267352,0.9475578406169666,0.5470437017994859,0.2961439588688946
0.019023136246786632,0.10282776349614396,0.8915167095115681,0.7439588688946015,0.6755784061696658
0.031876606683804626,0.009254498714652956,0.055526992287917736,0.0724935732647815,0.0910025706940874
0.002056555269922879,0.31002570694087406,0.3526992287917738,0.02982005141388175,0.2704370179948586
0.9994858611825193,0.9974293059125964,0.11619537275064268,0.987146529562982,0.8647814910025707
0.9655526992287917,0.8077120822622108,0.2699228791773779,0.8982005141388175,0.757840616966581
0.038046272493573265,0.34704370179948585,0.8796915167095116,0.22159383033419022,0.539331619537275
0.015938303341902313,0.86426735218509,0.9213367609254499,0.7989717223650386,0.2884318766066838
0.7681233933161954,0.9156812339331619,0.662210796915167,0.7336760925449871,0.5655526992287918
0.9902313624678664,0.42930591259640105,0.7748071979434448,0.374293059125964,0.1429305912596401
0.5958868894601542,0.834961439588689,0.5516709511568123,0.6971722365038561,0.1352185089974293
0.548586118251928,0.1167095115681234,0.6308483290488431,0.4071979434447301,0.39383033419023133
0.39794344473007714,0.40976863753213366,0.9017994858611825,0.056041131105398455,0.18663239074550128
0.9491002570694087,0.3840616966580977,0.20719794344473008,0.6966580976863753,0.06272493573264781
0.07043701799485862,0.2699228791773779,0.3712082262210797,0.062210796915167094,0.17840616966580977
0.0015424164524421595,0.02622107969151671,0.24524421593830334,0.4365038560411311,0.19845758354755785
0.40462724935732647,0.9588688946015425,0.22776349614395888,0.13933161953727508,0.8940874035989718
0.9814910025706941,0.3300771208226221,0.7033419023136247,0.9367609254498714,0.8169665809768637
0.02879177377892031,0.6997429305912597,0.6853470437017994,0.6380462724935733,0.2745501285347044
0.6431876606683805,0.8750642673521851,0.9403598971722366,0.357840616966581,0.6174807197943445
0.9809768637532134,0.16298200514138816,0.22673521850899742,0.9300771208226221,0.4205655526992288
0.05141388174807198,0.9280205655526992,0.5131105398457584,0.7460154241645244,0.6118251928020566
0.187146529562982,0.30539845758354756,0.34858611825192803,0.251413881748072,0.3089974293059126
0.9321336760925449,0.2987146529562982,0.061696658097686374,0.18354755784061696,0.030334190231362468
0.9912596401028277,0.4503856041131105,0.10077120822622108,0.6601542416452442,0.7624678663239075
0.12544987146529563,0.02724935732647815,0.05347043701799486,0.0071979434447300775,0.13830334190231364
0.8930591259640103,0.900771208226221,0.26066838046272495,0.9321336760925449,0.2498714652956298
0.47095115681233934,0.2946015424164524,0.12185089974293059,0.13676092544987148,0.1953727506426735
0.5372750642673522,0.7203084832904885,0.7922879177377892,0.4190231362467866,0.2946015424164524
0.005655526992287918,0.4267352185089974,0.2858611825192802,0.6791773778920308,0.6195372750642674
0.9043701799485862,0.07455012853470437,0.8483290488431876,0.067866323907455,0.0884318766066838
0.02210796915167095,0.03547557840616967,0.3655526992287918,0.20616966580976864,0.5074550128534704
0.010796915167095116,0.02930591259640103,0.5583547557840617,0.08586118251928021,0.07557840616966581
